INFO:root:Code: BCH.63.36
INFO:root:mRRD Size 1, 10
INFO:root:EPOCH: 0
INFO:root:Loss: 0.117377
INFO:root:Loss: 0.104798
INFO:root:Loss: 0.099586
INFO:root:Loss: 0.104942
INFO:root:Loss: 0.107095
INFO:root:Loss: 0.106176
INFO:root:Loss: 0.114345
INFO:root:Loss: 0.108801
INFO:root:Loss: 0.099734
INFO:root:Loss: 0.125092
INFO:root:Loss: 0.117689
INFO:root:Loss: 0.109879
INFO:root:Loss: 0.106318
INFO:root:Loss: 0.117975
INFO:root:Loss: 0.103884
INFO:root:Loss: 0.098056
INFO:root:Loss: 0.106458
INFO:root:Loss: 0.097624
INFO:root:Loss: 0.127756
INFO:root:Loss: 0.113012
INFO:root:Loss: 0.108512
INFO:root:Loss: 0.117031
INFO:root:Loss: 0.107420
INFO:root:Loss: 0.099053
INFO:root:Loss: 0.111722
INFO:root:Loss: 0.113410
INFO:root:Loss: 0.108001
INFO:root:Loss: 0.104944
INFO:root:Loss: 0.107985
INFO:root:Loss: 0.100801
INFO:root:Loss: 0.119206
INFO:root:Loss: 0.108694
INFO:root:Loss: 0.105957
INFO:root:Loss: 0.103313
INFO:root:Loss: 0.109034
INFO:root:Loss: 0.092554
INFO:root:Loss: 0.111075
INFO:root:Loss: 0.111775
INFO:root:Loss: 0.121273
INFO:root:Loss: 0.102300
INFO:root:Loss: 0.111799
INFO:root:Loss: 0.119211
INFO:root:Loss: 0.105033
INFO:root:Loss: 0.115665
INFO:root:Loss: 0.108683
INFO:root:Loss: 0.092117
INFO:root:Loss: 0.105502
INFO:root:Loss: 0.114097
INFO:root:Loss: 0.121598
INFO:root:Loss: 0.117244
INFO:root:Loss: 0.114867
INFO:root:Loss: 0.110322
INFO:root:Loss: 0.101500
INFO:root:Loss: 0.112404
INFO:root:Loss: 0.112527
INFO:root:Loss: 0.108395
INFO:root:Loss: 0.108224
INFO:root:Loss: 0.098066
INFO:root:Loss: 0.116183
INFO:root:Loss: 0.111367
INFO:root:Loss: 0.107666
INFO:root:Loss: 0.118528
INFO:root:Loss: 0.095543
INFO:root:Loss: 0.117271
INFO:root:Loss: 0.119646
INFO:root:Loss: 0.117271
INFO:root:Loss: 0.107860
INFO:root:Loss: 0.100930
INFO:root:Loss: 0.115398
INFO:root:Loss: 0.113689
INFO:root:Loss: 0.098143
INFO:root:Loss: 0.102894
INFO:root:Loss: 0.095518
INFO:root:Loss: 0.088984
INFO:root:Loss: 0.113894
INFO:root:Loss: 0.117576
INFO:root:Loss: 0.111733
INFO:root:Loss: 0.098375
INFO:root:Loss: 0.118264
INFO:root:Loss: 0.100695
INFO:root:Loss: 0.117227
INFO:root:Loss: 0.116108
INFO:root:Loss: 0.110088
INFO:root:Loss: 0.125286
INFO:root:Loss: 0.108483
INFO:root:Loss: 0.101770
INFO:root:Loss: 0.109076
INFO:root:Loss: 0.128163
INFO:root:Loss: 0.109629
INFO:root:Loss: 0.109683
INFO:root:Loss: 0.114259
INFO:root:Loss: 0.123193
INFO:root:Loss: 0.104100
INFO:root:Loss: 0.111835
INFO:root:Loss: 0.113805
